code,Profit contribution,Net interest income,Intermediate income,Deposit and finance daily
5144,27406.72,28300.56,17354.5,2512785.48
5145,679.96,79.16,1019.84,6940.48
5146,1105.92,1006.16,570.9,89252.3
5147,237.04,219.54,282.14,19403.84
5148,1481.4,1342.92,946.38,119151.14
5149,85.12,118.92,89.66,10472.76
5150,8289.08,1954.38,1947.54,200323.18
5151,4262.44,4420,2891.58,392372.28
5152,-9.52,1.64,1,60.08
5153,808.86,1095.8,521.76,97209.5
5154,466.58,701.28,8.42,62182.2
5155,36553.3,51071.28,897.22,4534648.44
5156,-2.68,1,1.1,1
5157,404.2,29.96,680.2,2571.84
5158,73.68,1.24,155,23.5
5159,2937.56,3251.96,948.18,288660.56
5160,249.58,1,368.96,1
5161,643.64,361.88,604.76,32045.28
5162,180407.42,311925.76,2355.18,13867118.32
5163,-72.74,11.16,1,907.26
5164,-18.3,1.28,1,27.68
5165,1560.92,968.74,1463.26,85929.28
5166,1141.78,665.9,963.28,59038.1
5167,568.68,234.02,661.44,20690.44
5168,674.1,25.8,1057.56,2203.3
5169,483.3,9.9,680.2,790.2
5170,592.36,181.1,676.48,15991.12
5171,726.34,106.3,1076.42,9349.52
5172,4741.04,6190,193.82,549534.74
5173,210.3,277.28,878.42,24532.68
5174,114.4,10.7,183.2,862.8
5175,61.48,9.9,95.34,789.72
5176,486565.06,682918.32,2236.92,80976739.6
5177,1.62,16.18,33.08,1345.78
5178,-2.42,1,1.02,1
5179,559.82,511.16,478.36,45491.7
5180,664.02,80.26,1097.24,7039.06
5181,19741.64,28021.3,1701.02,2487989.68
5182,259.18,671.34,438.76,59520.56
5183,20876.62,25234.54,2923.26,2240546.38
5184,12110.14,7334.7,1604.78,651176.82
5185,1362.46,1024.78,972.7,90903.5
5186,9872.06,2136.58,5983.62,189658.98
5187,-13.5,4.12,1,278.8
5188,116.84,5.98,180.3,443.02
5189,9.38,26.92,1,2300.84
5190,1518.02,778.2,1359.48,69011.44
5191,156408.6,31195.94,3071.02,15436536.09
5192,513.22,305.12,604.76,27002.16
5193,-14.14,3.26,1,205.98
5194,325.18,156.82,622,13878.34
5195,1464.86,361.66,1912.32,32022.54
5196,18808.62,9556.54,819.88,848832.24
5197,8532.22,10038.02,2357.74,891211.62
5198,38.88,57.64,34.6,5028.88
5199,1188.14,1269.52,1127.06,112634.04
5200,63566.38,81247.8,4377.02,628591.78
5201,-16.42,3.06,10.44,184.32
5202,1529.26,1414.38,850.12,125494.08
5203,2019.22,1689.14,1302.88,149893.12
5204,3029.02,4150.74,67.04,368464.72
5205,109500.68,132527.48,27050,20232843.24
5206,811.1,58.34,1067,5092.44
5207,897.5,9.22,1750.64,775.74
5208,164.58,339.38,1,30045.96
5209,6735.78,9857.52,567.04,875184.98
5210,711.38,167.6,850.12,14792.3
5211,2998.64,2305.94,1942.52,204662.5
5212,78.76,59.04,85.9,5151.62
5213,16038065.06,23067366.28,189509.1,102055008.4
5214,106.02,5.64,142.52,412.58
5215,422.22,222.62,818.8,19678.76
5216,66.76,1,104.78,1
5217,3045.48,3915.7,378.36,347595.54
5218,2537.58,16.38,3399.1,1367.66
5219,1368.02,2167.84,921.76,192400.86
5220,688.42,694.26,585.92,61558.1
5221,-0.18,17.26,16.1,1443.46
5222,-5.92,1.38,35.2,29.82
5223,11367.92,18828.1,59.12,1671703.42
5224,501.92,56.62,708.52,4939.98
5225,4775.34,5777.88,1732.66,512943.9
5226,1029.36,525.96,1066.62,46613.12
5227,401.88,6.94,892.26,526.66
5228,25.26,1,76.54,1
5229,731.3,1142.7,1,101374.1
5230,-11.4,1,2.9,1.34
5231,307.6,65.24,573.26,5703.3
5232,518.7,337.68,450.08,29895.46
5233,-18.18,1.46,1,43.04
5234,4866.4,6534.42,501,580118.4
5235,746.18,479.3,614.18,42470.34
5236,778.94,23.32,1072.66,1985.6
5237,5991.72,7496.62,944.4,665554.3
5238,58.1,1.92,95.36,81
5239,-34.18,30.86,8.1,2651.62
5240,395.58,58.38,750.12,5093.68
5241,-19.78,1.12,1,9.96
5242,231.7,108.44,387.8,9538.3
5243,768.1,584.58,605.46,51821.34
5244,60.7,93.18,76.48,8187.54
5245,746.44,1209.6,1,107315.74
5246,95.16,320.44,136.84,28366.4
5247,733.36,1272.6,85.9,112909.22
5248,3759.88,57.5,3957.34,5015.02
5249,1133.4,693.4,1018,61484.46
5250,2102.48,2932.12,1136.86,260260.42
5251,-1.72,1,2.38,1
5252,3963.38,5582.44,1,495587.74
5253,2033.22,1972.96,978.38,175093.98
5254,5.56,1,19.86,1.56
5255,5.62,1.02,19.86,2.46
5256,-34.36,1,4.78,1.68
5257,297.7,46.84,378.36,4071.3
5258,56.62,1.08,95.34,6.52
5259,1582.7,627.82,1883.92,58437.21778
5260,184.86,276.52,1,21574.94
5261,2056.32,1932.9,1587.78,171537.56
5262,32.66,1,76.52,1
5263,513.74,97.82,850.12,8599.8
5264,28.82,66.78,10.44,5840.26
5265,815.7,784.94,501,69607.7
5266,4,1,10.44,1
5267,-20.78,1.44,1,41.16
5268,1.58,1,8.7,1
5269,11216.5,5758.28,7808.88,511201.9
5270,-52.84,21.88,531.24,1853.14
5271,-6.68,1,18.42,1.16
5272,231.44,32.86,846.78,2828.02
5273,898.88,335.3,1146.26,29682.94
5274,358910.64,586853.42,3533,524702549
5275,4312140.96,985512.9,3233722.14,50514302.2
5276,402.44,8.82,884.78,693.8
5277,1566.14,2007.1,567.04,178127.62
5278,557.52,416.42,378.36,36884.34
5279,609.88,180.98,787.78,15979.52
5280,35.24,14.46,117,1196.1
5281,-79.32,1,1,8.82
5282,46.52,2.2,85.9,105.32
5283,8803.12,8577.64,378.38,761540.84
5284,-6.2,22.62,1,1773.1
5285,384.78,176.78,378.36,15606.34
5286,45.08,14.06,85.9,1160.44
5287,81.22,1.04,134.26,4.64
5288,64.84,67.92,46.28,5942.74
5289,1189.26,1553.74,884.02,137875.6
5290,233.62,31.52,435.78,2713.66
5291,-79.24,1,1,4.62
5292,-42.82,2.4,1,157.78
5293,821.82,112.78,1057.58,9923.18
5294,120.72,1.2,208.58,20.22
5295,1096.38,573.6,963.26,50844.66
5296,4864.52,6502.24,614.22,577259.8
5297,68.84,1,95.34,1
5298,433.52,837.7,1.24,202029.6
5299,387.34,6.42,680.2,478.32
5300,937.68,877.22,455.74,77803.12
5301,644.34,94.96,1244.4,8340.34
5302,-1.1,1,42.54,1.18
5303,-35.54,1,3.04,1.1
5304,170.94,9.82,284.06,779.52
5305,409.82,19.04,561.74,1600.44
5306,212.52,24.54,423.52,2090.9
5307,77.76,1.08,163.26,6.3
5308,198.66,110.12,408.54,9691.92
5309,1352.94,80.38,1902.96,7047.76
5310,724.34,68.74,950.06,6016.94
5311,115.92,125.72,142.52,11072.16
5312,2594.68,3909.82,123.64,347076.74
5313,752.78,389.72,699.1,34512.92
5314,2249.76,211.44,531.18,18942.18
5315,165.94,1.54,459.7,49.48
5316,805.98,615.72,690.34,54582.2
5317,-2.32,1.02,1,3.04
5318,7372.3,9102.74,944.4,808163.96
5319,971.36,282.48,1572.7,24993.64
5320,440.18,814.86,2,200001
5321,303.54,27.3,447.62,2336.2
5322,8296.16,1,1,1
5323,468.12,101.12,601.76,8891.76
5324,474.64,6.16,680.2,460.12
5325,1197,345.22,2068.94,30564.92
5326,-75.98,3,1,178.54
5327,73.34,5.16,115.28,370.06
5328,52.34,143.64,133.06,12668.76
5329,57.22,223.98,1,19800.64
5330,79.78,1.02,119.98,2.06
5331,2212.8,3195.08,418.92,283609.34
5332,-75.26,4.18,1,284.42
5333,-10.78,1,1,2
5334,84.66,78.38,438.82,6874.66
5335,2945.84,1630.4,3265.26,144677.88
5336,-4.98,1,19.92,1.34
5337,1181.14,535.26,1259.5,47437.36
5338,1600.62,910.78,1352.02,80780.84
5339,-13.9,4.54,1,315.88
5340,518.18,22.36,812.26,1896.06
5341,210.56,221.9,95.36,19615.48
5342,470.74,78.08,602.66,6844.98
5343,68.54,7.76,115.38,602.84
5344,112.44,55.08,140.6,4801.04
5345,4181.82,246904.1,2501,6695703.32
5346,34.46,161.48,1,17749.34
5347,510.6,5.98,736.86,441.84
5348,1217.12,707.42,1261.46,62726.48
5349,9810.08,811.06,2203.14,71925.68
5350,2723.3,2510.26,1368.92,222804.24
5351,2527.86,3688.74,10.44,327443.54
5352,871.46,573.38,644.38,50824.74
5353,1706.22,2458.3,393.46,218189.28
5354,95.36,1,142.52,1
5355,15.2,10.8,48.18,869
5356,294.7,65.5,378.36,5727.2
5357,249.72,25.66,378.36,2191.04
5358,151278.54,221621.3,1463.26,30724997.98
5359,184.82,186.32,102.88,16455.82
5360,35123.52,63058.24,548.18,5599001.56
5361,2030.92,620.34,2372.82,54990.88
5362,-6.52,1,4.78,1.4
5363,92.74,92.98,67.04,8166.48
5364,16891.14,23745.72,1689.64,1993224.14
5365,8545.24,8963.5,2785.92,995467.9
5366,1725.56,65.52,1121.72,5730.28
5367,1382.42,676.9,1702.92,60016.58
5368,25633.52,32138.12,3483.62,2853532.32
5369,697.86,954.58,85.9,84674.1
5370,20.7,1,36.08,1
5371,833.48,118.54,1038.7,10434.7
5372,895.04,278.74,1053.8,24663.24
5373,746.98,116.46,1036.58,10253.6
5374,22.66,1,56.04,1
5375,912.68,262.18,1119.82,23187.86
5376,921.88,246.82,1038.7,21826.42
5377,288.02,119.44,401,10516.42
5378,38.18,3.84,76.2,253.5
5379,9243.82,11753.36,1525.54,1043519.98
5380,-27.62,53.32,104.74,4645.4
5381,-10.94,10.94,2.26,885.08
5382,-11.56,1,1.18,1.58
5383,502.98,32.88,717.96,2832.1
5384,-2.86,1,10.44,1
5385,-77.14,1.12,1,9
5386,298.3,59.08,436.84,5156.78
5387,1686.9,1304.1,2189.72,115703.38
5388,-23.16,1.4,1,36.64
5389,4009.9,3703.54,1944.4,328759.58
5390,1061.82,329.36,1242.58,29156.08
5391,50.54,18.6,123.64,1562.02
5392,86192.2,118908.38,1224.38,10558075.02
5393,-17.2,7.2,1,552
5394,4785.42,4788.68,4919.96,425113.6
5395,888.62,273.78,1089.74,24224.68
5396,2558.9,2141.56,1472.76,190065.86
5397,1997.76,1,2029.3,1
5398,216.16,85.12,227.4,7471.26
5399,134.84,226.3,116.5,20004.18
5400,-79.32,1,1,13.5
5401,1317.24,758.86,1121.76,67289.54
5402,216.3,291.42,118.68,25787.88
5403,515.86,532.66,433.1,47205.4
5404,2894.24,3047.56,1001.06,270511.34
5405,226.8,1.82,363.48,72.66
5406,-79.32,1,1,30.12
5407,500.66,5.46,751.92,392.6
5408,1144.62,20.04,1576.42,1689.06
5409,75076.14,100469.52,1223.62,8388.92
5410,562.12,647.56,265.14,57410.28
5411,5478.08,4842.6,3312.34,429898.86
5412,-10,1,1,2.78
5413,64254.14,82708.32,8722.2,7343773.12
5414,76241.84,101672.66,1,9027668.3
5415,-9,2.3,1,113.04
5416,901.94,127.34,1221.78,11215.32
5417,441.96,786.82,46.28,69774.16
5418,-13.28,1,1,2.32
5419,1471.86,19.1,2506.1,1610.36
5420,1229.78,823.16,944.4,73003.9
5421,233.54,2.94,350.06,171.74
5422,661.32,50.16,1057.56,4367.24
5423,677.68,121.72,1019.84,10719.84
5424,1150.38,49.5,1576.42,4304.3
5425,-7.06,1,1,2.34
5426,174.06,1,265.16,1
5427,186.96,77.02,765.16,6747.32
5428,-79.14,1.24,1,19.48
5429,43.08,2.36,172.76,121.48
5430,1195.7,49.18,1670.78,4276.36
5431,24.02,1,38.74,1.36
5432,8980.1,12477.02,1189.68,1107774.42
5433,1000.9,19.66,1399.08,1659.92
5434,888.22,85.54,1284.02,7506.8
5435,304985.22,396760.74,13780.64,414975.66
5436,194.32,5.18,284.08,371.02
5437,-73.74,10.9,16.1,878.84
5438,58764.74,89412.34,805.08,7939041.28
5439,-78.84,1,1,1.14
5440,-1.24,1,1.36,1
5441,2426.56,2438.5,989.68,216428.24
5442,1155,124.1,1534.92,10929.34
5443,466.3,3.26,689.8,201.54
5444,-109.26,1.72,1,66.38
5445,1883127.56,1082935.98,1448266.26,62072433.4
5446,1586.5,2053.02,1614.22,182207.04
5447,2789.32,1877.38,1981.76,166602.84
5448,360.34,142.82,378.36,12591.48
5449,-31.58,7.02,1,536.46
5450,796.86,501.52,691.56,44439.66
5451,2072.06,434.36,2518,38480.68
5452,543.54,387.34,802.9,34311.4
5453,4772.58,7053.48,1574.58,626208.38
5454,-34.18,71.14,1,6228.68
5455,735.24,33.3,979.76,2873.8
5456,10347.6,9701.02,6492.76,861285.68
5457,718,303.16,755.78,26832.34
5458,2280.86,989,1370.8,87726.04
5459,625.3,4.56,1014.54,314.78
5460,177.08,228.82,82.14,20226.22
5461,683.36,298.3,840.58,26396.52
5462,1550.36,2180.62,10.44,193533
5463,622.02,15.6,884.08,1296.7
5464,176.74,99.74,180.24,8769.48
5465,1098.98,525.34,1014.2,46559.56
5466,32.2,1,74.78,1
5467,1591518.82,-51483.4,2.88,1.06
5468,-39.06,1.8,34.96,69.5
5469,33.04,1,57.78,1
5470,7365.14,12596.58,1674.62,1441726.313
5471,-62.76,213.24,519.86,18847.44
5472,713.22,640.36,385.9,56770.84
5473,8364.44,10420.86,1001,925205.58
5474,248.88,384.48,23.64,34051.82
5475,4629.28,4492.68,2857.64,398825.66
5476,37.18,2.4,85.9,126.72
5477,-6.86,3.16,1,188.78
5478,3284.06,3170.26,1646.32,281408.84
5479,-2.36,1.22,38.74,19.52
5480,-76.82,1.54,1,49.1
5481,1137.56,1139.3,427.42,122182.5511
5482,2925.2,1887.66,2131.66,167520.34
5483,468.62,20.08,673.26,1693.8
5484,20818,27502.94,1308.56,2441963.48
5485,1827.5,1892.48,623.62,167949.18
5486,1873.94,2215.74,855.68,196653.1
5487,183810.78,257787.52,8343.78,22889466.26
5488,1445,321.78,1984.04,28486.46
5489,93.82,48.5,114.2,3803.26
5490,860.12,124.98,1061.34,11010.2
5491,3554.18,5237.44,1,464954.74
5492,-17.4,1.4,10.44,36.26
5493,476.56,4.1,686.84,272.98
5494,1449.32,216.34,1833.08,19120.46
5495,5816.18,7950.8,1,705886.28
5496,2200.74,2833.88,567.04,251535.26
5497,3979.54,4763.24,651.94,422850.16
5498,9127.44,13432.62,1,2049147.9
5499,258.08,5.06,378.36,362.44
5500,-10.64,7.82,10.44,607.5
5501,29383.54,40092.52,911.96,3559819
5502,-27.12,1.04,14.38,4
5503,10742.98,801.02,1696.88,71036.54
5504,27460.94,35029.2,2060.08,3110236.94
5505,74.32,15.36,117.9,1275.5
5506,61.98,21.22,114.2,1795.22
5507,41279.42,55111.22,567.04,4893365.96
5508,67.74,1.12,104.78,10.44
5509,426.82,41.86,636.86,3628.78
5510,1184.26,777.08,1510.46,68912
5511,5669.44,5324.84,1984.28,472725.92
5512,2080.08,1074.08,1946.28,95282.12
5513,4615.46,6172.18,567.04,547953
5514,549.62,469.42,580.88,41592.88
5515,590.12,32.84,986,2832.22
5516,15056.66,2881.82,7053.48,255794.64
5517,59.42,31.02,85.9,2666.2
5518,199.76,42.28,336.88,3661.04
5519,801.24,609.24,576.48,54007.1
5520,1588.86,1278.14,174.58,653399.58
5521,127.74,1.48,208.76,43.22
5522,112.44,74.34,103.04,6512.8
5523,3423.96,2234.18,2735.06,198291.3
5524,4922.3,7023.36,1,623532.82
5525,2661.32,1775.98,2005.16,157606.84
5526,6406.8,8567.44,934.98,760638.14
5527,1890365.44,2903107.56,897.22,257773597.2
5528,1082.06,964.56,799.16,85557.88
5529,375.2,3.48,666.66,220.38
5530,57497.92,73520.42,7023.68,6527960.36
5531,15167.8,40004.02,566.86,8958.4
5532,-3.12,1,1.88,1
5533,17466.28,24959.22,1085.92,2216101
5534,1244.86,252.7,1640.64,22347.28
5535,501.06,84.32,855.64,7397.64
5536,-34.72,1.2,1,18.24
5537,67770.14,127347.66,67.04,11307411.26
5538,2.58,1,19.86,1.34
5539,-17454.36,3420.06,642.58,241071.66
5540,128480.6,1358400.38,2895199.7,97240064.76
5541,375.44,1,548.18,1
5542,416.42,4.46,604.8,307.06
5543,49.46,1,95.34,1.56
5544,-12.22,12.92,1.76,1054.38
5545,7723.32,9073.06,1568.94,805527.6
5546,13100.86,16512.6,1072.68,1466102.84
5547,106.44,4.48,184.66,309.68
5548,115.18,99.16,131.96,8716.74
5549,1102.8,448.24,1178.34,39715.18
5550,501.5,241.38,533.08,21348
5551,-21.26,1,1,1
5552,-15.66,5.34,1,385.52
5553,123668.22,168196.32,2763.26,85542.76
5554,1257.72,2050.38,1,181966.62
5555,2557.8,1706.62,1976.56,151445.94
5556,872.3,483.14,851.92,44479.18666
5557,810.48,80.58,1085.92,7066.08
5558,34.2,2.46,85.9,133.38
5559,-10.24,8.48,16.1,665.96
5560,990.54,279.38,1151.94,24720.3
5561,2112.08,2922.3,38.74,259387.06
5562,52.7,14.92,105.88,1239
5563,-8.98,2.38,1,125.28
5564,680,44.2,913.54,3834.52
5565,253.24,248.04,161.38,21935.86
5566,1722.06,1112.1,1410.74,98661.68
5567,822.54,52.54,1351.7,4577.06
5568,-71.46,23.04,8.54,1961.66
5569,2590.86,438.68,4831.24,38860.32
5570,118.06,162.04,38.72,14299.94
5571,-12.24,24.62,1,2098.6
5572,4051.72,5816.26,625.52,516350.52
5573,789.8,72.22,1151.92,6324.58
5574,815.7,778.34,594.26,69022.52
5575,137.54,125.48,111.08,11054.1
5576,576.62,144.7,661.34,12759.02
5577,1740.74,1945.26,585.9,172635.76
5578,545.96,439.9,331.18,38970.72
5579,861.54,242.12,1042.88,21409.2
5580,16.44,314.96,1619.96,27878.54
5581,172.54,1.42,275.14,38.04
5582,69.14,1,104.78,1
5583,1361.74,1272.9,1057.56,112931.7
5584,399.32,2.64,568.66,150.08
5585,490.14,308.94,378.36,27343.5
5586,672.48,451.88,567.04,40038.2
5587,2721.02,2873.36,1123.62,255045.14
5588,89.4,199.92,85.9,17663.56
5589,3903.14,4421.98,1199.08,392546.4
5590,713.52,311.52,917.82,27569.62
5591,-21.6,1,10.44,1.06
5592,1282.94,558.04,1295.38,49463.62
5593,362.32,9.88,585.92,787.64
5594,-26.9,9.32,1,740.3
5595,268806.84,384384.18,3876.4,37041392.4
5596,2221.94,1937.74,1133.08,171969.2
5597,3894.9,3798.3,2266.14,337169.78
5598,1.58,1,5.72,1
5599,1234.04,1,1,1
5600,668.26,22.78,1057.56,1935.6
5601,383.18,90.04,463.26,7910.2
5602,644.22,491.5,482.14,43556
5603,1130.6,985.86,651.94,87449.56
5604,297.3,37.28,378.36,3223.26
5605,-12.12,1,3.18,1.46
5606,547.84,268.74,557.62,23772.5
5607,481.3,216.92,714.26,19173.14
5608,-43.7,25.32,114.2,2.66
5609,891.96,260.1,1110.42,23005.92
5610,3536.1,2017.18,3254.18,179024.84
5611,322.5,8.26,453.8,641.8
5612,2057.92,1271.58,1718.02,112821.46
5613,32609,76.06,43454.08,6664.52
5614,1451.42,849.88,1310.48,75375.9
5615,5624.84,5817.8,1859.48,516490.38
5616,1226.28,462.4,1236.86,40966.76
5617,6942.18,512.4,6631.18,45451.92
5618,198.68,60.32,1074.66,5263.62
5619,335.24,81.66,404.78,7162.82
5620,645.72,233.24,668.98,20621.42
5621,2099.46,2617.3,350.06,232306.98
5622,16.2,1,29.38,1
5623,-7.7,1.48,29.3,39.92
5624,17030.7,25322.94,2230.04,2248390.32
5625,460.42,885.52,1,206275.36
5626,540.82,105,716.18,9236.54
5627,1123,805.22,808.54,71410.26
5628,-5.12,24.28,1,2070.88
5629,1653.06,2189.3,142.48,194305.92
5630,484,252.82,451.92,22359.06
5631,7559.34,5947.5,2260.36,646184.06
5632,163.54,13.14,340.62,1079.22
5633,-18.76,16,10.44,1331.68
5634,1112.02,411.3,1380.26,36431.16
5635,639.86,31.72,934.8,2728.38
5636,1222.86,277.78,1646.26,24575.38
5637,624.98,542.6,595.32,48090.14
5638,7380.36,1084.12,2455.66,96959.3
5639,289.48,14.34,418.24,1183.22
5640,2371.56,2734.38,1091.6,242701.14
5641,-27,2.12,1,97.6
5642,-26.08,2.74,8.54,151.38
5643,769.54,15.26,1369.14,1270.14
5644,11384.92,12964.42,3925,1151052.7
5645,29522.68,41405.38,1,3676390.78
5646,128408.86,190833.88,567.04,16944497.94
5647,1089.02,782.94,887.74,69430.54
5648,1584.56,2571.6,67.02,228247.54
5649,21855.5,4373.14,2541.86,388264.62
5650,915.34,58.98,1286.52,5149.46
5651,727.08,432.18,623.62,38284.48
5652,114.62,14.22,180.24,1174.58
5653,353.26,4.12,548.34,276.72
5654,-8.44,3.2,1,188.72
5655,57.74,1.2,104.78,16.38
5656,-19.28,4.18,1,281.62
5657,-3.14,1,2.88,1.02
5658,1387.3,844.22,1208.56,74871.4
5659,1306.7,1046.86,1468.88,92865.84
5660,436.5,25.46,651.94,2169.74
5661,2449.76,3497.6,312.36,310471.42
5662,194.66,252.22,38.72,22308.04
5663,1083.98,269.7,1475.58,23864.24
5664,8948.36,11956.98,378.36,1061601.7
5665,401.52,96.36,634.92,8464.2
5666,5597,7514.7,653.84,667164.3
5667,314.4,37.52,425.54,3244.34
5668,2076.62,2531.32,397.22,224676.16
5669,2499.46,3311.32,931.16,549407.46
5670,233,1,331.2,1
5671,3.34,1,12.32,1
5672,631.74,1084.66,1,89374.86
5673,274.46,5.64,378.36,413.22
5674,2185.22,2203.94,852,195602.96
5675,1475,2250.6,538.74,199748.74
5676,-2.52,1,1.18,1
5677,205531.28,276619.28,406.64,105002.5667
5678,-20.18,2.96,1,173.22
5679,308.06,197.4,274.22,17438.76
5680,6712.9,8382.58,1912.32,744221.84
5681,508.7,723,1,64109.7
5682,69.82,6.14,159.5,458.44
5683,163.5,112.12,165.14,9869.74
5684,-75.82,3.26,1,201.16
5685,53.92,1.3,95.4,25.96
5686,3200.8,2709,1748.94,240582.7
5687,-7.16,16.26,1,1354.56
5688,66.68,1.16,160.7,14.02
5689,523.52,71.46,718.68,6255.78
5690,313.46,801.82,40.64,71105.16
5691,-30.94,1,1,3.38
5692,871.06,348.18,1040.7,30825.5
5693,1494.82,808.04,1291.62,71659.78
5694,297.64,19.08,416.1,1604.8
5695,-1254.78,96.22,-1612.22,8453.96
5696,503.26,242.52,538.76,21443.7
5697,-22.9,3.14,1,188.54
5698,1402100.26,-41588.66,1,1
5699,152990.18,188263.34,17391.88,318805.76
5700,77.62,47.08,161.38,4093
5701,3696.54,4773.26,497.22,423739.7
5702,-103.36,1.16,41.62,15.72
5703,436.04,35.32,902.9,3048.36
5704,-23.36,1.12,1,7.64
5705,56.38,114.58,1,10082.18
5706,33.56,1.02,57.6,2.06
5707,4672.66,4745.82,1872.7,421305.36
5708,81.78,99.5,187.78,8745.88
5709,326,26.48,567,2266.24
5710,114.62,49.4,142.5,4293.64
5711,3342.32,3069.1,1695.42,272424.78
5712,1772.04,1859.8,763.28,165047.02
5713,380.62,41.5,393.46,3595.48
5714,1093.36,453.5,1121.76,40174.82
5715,-57.96,20.54,2.88,1734.86
5716,26.68,48.14,13.02,4186.28
5717,36832.32,53804,4048.18,8945413.038
5718,3730.44,5115.38,67.04,454118.84
5719,495.8,85.88,735.42,7537.18
5720,7.18,46.24,1,4016.92
5721,373.7,179.92,378.36,15887.18
5722,-1.9,1,1.02,1
5723,1482.54,536.46,2927.48,47541.52
5724,961.6,383.04,1164.86,33923.82
5725,74.92,1.02,170.84,2.66
5726,14486.36,15227.54,3944.44,1537686.4
5727,4879.36,7130.5,504.8,633046.8
5728,650.44,417.52,515.92,36985.1
5729,1599.64,1302.28,1065.14,115546.24
5730,31735.4,51101.18,548.2,4537305.26
5731,398.44,422.58,397.24,37434.62
5732,0,1.04,19.86,4.2
5733,-34.08,1,6.9,1.64
5734,493.66,49.36,680.2,4294.66
5735,1244.12,1715.7,146.28,152254.94
5736,50.92,135.58,142.5,11949.4
5737,823.1,146.44,994.02,12915.52
5738,104.42,13.86,342.22,1146.4
5739,16928.28,510.5,2280.3,45239.78
5740,-22.56,1,1,2.36
5741,2066.62,1285.98,1876.46,114097.18
5742,10.9,1,19.86,1
5743,7982.42,1,10689.68,1.66
5744,3613.66,3332.22,2397.22,295786.08
5745,818.04,354.18,897.28,31362.9
5746,40.44,7.62,85.9,586.68
5747,6817.52,9221.6,378.36,818717.36
5748,367.32,143.76,455.72,12675.36
5749,7856.46,9433.98,1557.62,837576.54
5750,122.18,197.74,1,17469.76
5751,3878.2,5495.32,1421.76,487854.2
5752,-15.28,2.62,1,144.14
5753,2049.28,2095.52,708.54,185975.36
5754,1556.02,474.1,1793.44,42006.76
5755,7505.06,8699.34,1987.8,772342.16
5756,-30.94,1,1,2.26
5757,1177.7,423.88,1291.56,37550.88
5758,1794.8,1,1746.3,1
5759,408.4,35.94,680.2,3106
5760,372.3,3.22,532.76,195.68
5761,153.68,207.72,161.38,18356.3
5762,385.84,36.04,1012.38,3114.02
5763,42.2,1,67.04,1
5764,322,1,449.22,1
5765,9506.24,7570.04,6185.96,672071.2
5766,19.54,1.04,48.18,4.04
5767,3549.74,2862.14,2540.62,252315.7
5768,310.62,428.06,101,37924.4
5769,54470.32,178196.2,4455.72,1064914.12
5770,61.04,1.76,95.34,68.68
5771,2130.04,1864.3,3151.98,165449.86
5772,1496255.66,1845949.46,572693.04,584821613.2
5773,704.62,5.12,1016.46,371.82
5774,1222.14,459.06,1251.96,40672.48
5775,86.16,1.76,236.86,68.64
5776,929.96,69.34,1221.98,6066.68
5777,1193,1129.08,576.5,100167.62
5778,1593.98,161.9,2027.88,14289.96
5779,-23.34,2.48,1,131.1
5780,1761.36,627.36,1859.48,55613.36
5781,242.02,2.08,374.1,98.12
5782,31.24,1.78,84.32,68.94
5783,8605.3,2585.3,7683.18,241201.68
5784,1205.38,704.48,1069.68,62465.5
5785,-10.6,1,1.02,1
5786,71510.18,61061.32,18393.48,673907.7
5787,-15.24,2.26,1.16,111.5
5788,274.46,11.62,504.76,941.32
5789,65.14,1.02,99.88,1
5790,1275.46,1184.04,623.62,105044.66
5791,7710.98,12939.1,2.88,2028162.9
5792,3456.16,2057.68,3280.62,1274174.316
5793,187343.84,257138.74,1906.66,22831858.92
5794,0.92,16.14,1,1346.06
5795,1090.6,408.22,1385.9,36156.86
5796,474.26,41.5,680.2,3595.74
5797,245.22,2.28,387.26,112.1
5798,312.82,133.8,400.62,11791.2
5799,38749.32,58977.2,2115.88,31442.5
5800,15734.02,18405.92,2708.54,1634216.18
5801,-74.88,4.12,1,276.32
5802,16718.96,22527.3,1614.22,2000160.32
5803,1033.64,409.66,1082.1,36285.88
5804,521.82,332.1,510.46,29399.9
5805,1068.44,298.04,2067.08,26377.06
5806,856.4,238.54,944.4,21092.62
5807,-1.2,1,23.26,1.34
5808,76.66,1.7,115.14,64.12
5809,1259.92,980.9,897.22,87009.6
5810,2819.54,1388.96,1797.18,125754.52
5811,-20.16,2.98,1,177.72
5812,-49.26,19.1,1,1416.36
5813,63,142.66,1,12577.9
5814,10439.46,14095.94,383.64,3451523
5815,72.7,1,133.08,1
5816,181.36,55.64,321.48,4851.76
5817,-21.42,1,1,4.72
5818,6.46,42.54,1,3684.42
5819,870.76,104.98,1095.3,9231.5
5820,130191.5,1,1,1
5821,176.52,16.22,386.5,1349.28
5822,4677.68,4883.66,1689.64,433545.5
5823,617.9,22.86,889.74,1941.18
5824,722.14,611.04,480.24,54169.3
5825,1578.24,972.48,963.34,86344.06
5826,773.76,26.16,1057.56,2232.72
5827,879.34,1060.58,170.78,94084.9
5828,-11.48,7.2,8.54,556.24
5829,428.6,359.98,591.56,31875.72
5830,130.88,1.44,189.7,40.8
5831,-20.92,1.24,1,21.06
5832,-9.68,1,19.86,1.16
5833,821.78,274.54,1167.06,24285.98
5834,153.18,235.18,1,20795.26
